,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228
SOH,1,0.9999997,0.999999,0.9999977,0.9999959,0.9999937,0.9999909,0.999988,0.999984,0.99998,0.999975,0.99997,0.999964,0.999958,0.999951,0.999944,0.999936,0.999928,0.999919,0.99991,0.9999,0.99989,0.999879,0.999868,0.999856,0.999844,0.999831,0.999818,0.999804,0.99979,0.999775,0.99976,0.999744,0.999728,0.999711,0.999694,0.999676,0.999658,0.999639,0.99962,0.9996,0.99958,0.999559,0.999538,0.999516,0.999494,0.999471,0.999448,0.999424,0.9994,0.999375,0.999324,0.999271,0.999216,0.999159,0.9991,0.999039,0.998976,0.998911,0.998844,0.998775,0.998704,0.998631,0.998556,0.998479,0.9984,0.998319,0.998236,0.998151,0.998064,0.997975,0.997884,0.997791,0.997696,0.997599,0.9975,0.997399,0.997296,0.997191,0.997084,0.996975,0.996864,0.996751,0.996636,0.996519,0.9964,0.996156,0.995904,0.995644,0.995376,0.9951,0.994816,0.994524,0.994224,0.993916,0.9936,0.993276,0.992944,0.992604,0.992256,0.9919,0.991536,0.991164,0.990784,0.990396,0.99,0.989596,0.989184,0.988764,0.988336,0.9879,0.987456,0.987004,0.986544,0.986076,0.9856,0.985116,0.984624,0.984124,0.983616,0.9831,0.982576,0.982044,0.981504,0.980956,0.9804,0.978975,0.9775,0.975975,0.9744,0.972775,0.9711,0.969375,0.9676,0.965775,0.9639,0.961975,0.96,0.957975,0.9559,0.953775,0.9516,0.949375,0.9471,0.944775,0.9424,0.939975,0.9375,0.934975,0.9324,0.929775,0.9271,0.924375,0.9216,0.918775,0.9159,0.912975,0.91,0.9039,0.8976,0.8911,0.8844,0.8775,0.8704,0.8631,0.8556,0.8479,0.84,0.8319,0.8236,0.8151,0.8064,0.7975,0.7884,0.7791,0.7696,0.7599,0.75,0.7399,0.7296,0.7191,0.7084,0.6975,0.6864,0.6751,0.6636,0.6519,0.64,0.6279,0.6156,0.6031,0.5904,0.5775,0.5644,0.5511,0.5376,0.5239,0.51,0.4959,0.4816,0.4671,0.4524,0.4375,0.4224,0.4071,0.3916,0.3759,0.36,0.3439,0.3276,0.3111,0.2944,0.2775,0.2604,0.2431,0.2256,0.2079,0.19,0.1719,0.1536,0.1351,0.1164,0.0975,0.0784,0.0591,0.0396,0.0199,0.009975,0
SOH_lower_limit,0.9999999,0.9999994,0.9999984,0.9999969,0.9999949,0.9999924,0.999989,0.999986,0.999982,0.999977,0.999972,0.999967,0.999961,0.999954,0.999947,0.99994,0.999932,0.999923,0.999914,0.999905,0.999895,0.999884,0.999873,0.999862,0.99985,0.999837,0.999824,0.999811,0.999797,0.999782,0.999767,0.999752,0.999736,0.999719,0.999702,0.999685,0.999667,0.999648,0.999629,0.99961,0.99959,0.999569,0.999548,0.999527,0.999505,0.999482,0.999459,0.999436,0.999412,0.999387,0.99935,0.999298,0.999244,0.999188,0.99913,0.99907,0.999008,0.998944,0.998878,0.99881,0.99874,0.998668,0.998594,0.998518,0.99844,0.99836,0.998278,0.998194,0.998108,0.99802,0.99793,0.997838,0.997744,0.997648,0.99755,0.99745,0.997348,0.997244,0.997138,0.99703,0.99692,0.996808,0.996694,0.996578,0.99646,0.996279,0.996031,0.995775,0.995511,0.995239,0.994959,0.994671,0.994375,0.994071,0.993759,0.993439,0.993111,0.992775,0.992431,0.992079,0.991719,0.991351,0.990975,0.990591,0.990199,0.989799,0.989391,0.988975,0.988551,0.988119,0.987679,0.987231,0.986775,0.986311,0.985839,0.985359,0.984871,0.984375,0.983871,0.983359,0.982839,0.982311,0.981775,0.981231,0.980679,0.979694,0.978244,0.976744,0.975194,0.973594,0.971944,0.970244,0.968494,0.966694,0.964844,0.962944,0.960994,0.958994,0.956944,0.954844,0.952694,0.950494,0.948244,0.945944,0.943594,0.941194,0.938744,0.936244,0.933694,0.931094,0.928444,0.925744,0.922994,0.920194,0.917344,0.914444,0.911494,0.906975,0.900775,0.894375,0.887775,0.880975,0.873975,0.866775,0.859375,0.851775,0.843975,0.835975,0.827775,0.819375,0.810775,0.801975,0.792975,0.783775,0.774375,0.764775,0.754975,0.744975,0.734775,0.724375,0.713775,0.702975,0.691975,0.680775,0.669375,0.657775,0.645975,0.633975,0.621775,0.609375,0.596775,0.583975,0.570975,0.557775,0.544375,0.530775,0.516975,0.502975,0.488775,0.474375,0.459775,0.444975,0.429975,0.414775,0.399375,0.383775,0.367975,0.351975,0.335775,0.319375,0.302775,0.285975,0.268975,0.251775,0.234375,0.216775,0.198975,0.180975,0.162775,0.144375,0.125775,0.106975,0.087975,0.068775,0.049375,0.029775,0.014944,0.004994,0
soc_000,9.24204E-05,9.21209E-05,9.14258E-05,9.0149E-05,8.84113E-05,8.63349E-05,8.37673E-05,8.11962E-05,7.77952E-05,7.45597E-05,7.0742E-05,6.71676E-05,6.31843E-05,5.95162E-05,5.56066E-05,5.20626E-05,4.84168E-05,4.5156E-05,4.18924E-05,3.90021E-05,3.61673E-05,3.36716E-05,3.12581E-05,2.91382E-05,2.71068E-05,2.53216E-05,2.36202E-05,2.21214E-05,2.06969E-05,1.94374E-05,1.82417E-05,1.718E-05,1.61719E-05,1.52726E-05,1.44181E-05,1.36522E-05,1.29236E-05,1.22676E-05,1.16426E-05,1.10774E-05,1.05381E-05,1.00483E-05,9.58022E-06,9.15341E-06,8.7449E-06,8.37101E-06,8.0126E-06,7.68342E-06,7.36741E-06,7.07622E-06,6.79628E-06,6.28845E-06,5.83504E-06,5.42861E-06,5.06296E-06,4.73285E-06,4.43386E-06,4.16221E-06,3.9147E-06,3.68855E-06,3.48139E-06,3.29117E-06,3.11608E-06,2.95457E-06,2.80528E-06,2.66701E-06,2.53869E-06,2.41941E-06,2.30833E-06,2.20472E-06,2.10792E-06,2.01736E-06,1.9325E-06,1.85289E-06,1.77809E-06,1.70772E-06,1.64145E-06,1.57896E-06,1.51998E-06,1.46423E-06,1.41149E-06,1.36156E-06,1.31422E-06,1.26931E-06,1.22666E-06,1.18613E-06,1.11086E-06,1.04254E-06,9.80323E-07,9.23517E-07,8.71508E-07,8.23771E-07,7.79851E-07,7.39351E-07,7.01926E-07,6.67273E-07,6.35123E-07,6.05241E-07,5.7742E-07,5.51474E-07,5.27238E-07,5.04565E-07,4.83324E-07,4.63396E-07,4.44676E-07,4.27068E-07,4.10485E-07,3.94849E-07,3.8009E-07,3.66144E-07,3.52951E-07,3.40458E-07,3.28618E-07,3.17384E-07,3.06716E-07,2.96578E-07,2.86934E-07,2.77753E-07,2.69005E-07,2.60665E-07,2.52706E-07,2.45107E-07,2.37845E-07,2.30901E-07,2.24257E-07,2.17895E-07,2.03127E-07,1.89811E-07,1.77763E-07,1.66826E-07,1.56869E-07,1.47777E-07,1.39453E-07,1.31814E-07,1.24785E-07,1.18304E-07,1.12315E-07,1.06769E-07,1.01624E-07,9.68427E-08,9.23908E-08,8.82389E-08,8.43608E-08,8.07328E-08,7.73339E-08,7.41452E-08,7.11498E-08,6.83322E-08,6.56788E-08,6.3177E-08,6.08155E-08,5.85839E-08,5.64729E-08,5.44741E-08,5.25794E-08,5.0782E-08,4.90752E-08,4.7453E-08,4.44409E-08,4.17067E-08,3.92173E-08,3.69443E-08,3.48634E-08,3.29534E-08,3.11962E-08,2.95759E-08,2.80787E-08,2.66923E-08,2.54061E-08,2.42107E-08,2.30977E-08,2.20597E-08,2.10902E-08,2.01832E-08,1.93335E-08,1.85363E-08,1.77875E-08,1.70831E-08,1.64197E-08,1.57943E-08,1.52039E-08,1.4646E-08,1.41182E-08,1.36185E-08,1.31449E-08,1.26955E-08,1.22688E-08,1.18632E-08,1.14775E-08,1.11102E-08,1.07603E-08,1.04267E-08,1.01083E-08,9.80433E-09,9.51385E-09,9.23609E-09,8.97032E-09,8.71585E-09,8.47206E-09,8.23836E-09,8.0142E-09,7.79906E-09,7.59247E-09,7.39399E-09,7.20318E-09,7.01967E-09,6.84308E-09,6.67307E-09,6.50932E-09,6.35153E-09,6.1994E-09,6.05267E-09,5.9111E-09,5.77443E-09,5.64245E-09,5.51494E-09,5.3917E-09,5.27255E-09,5.15731E-09,5.0458E-09,4.93787E-09,4.83337E-09,4.73215E-09,4.63408E-09,4.53902E-09,4.44686E-09,4.35748E-09,4.3138E-09,4.27077E-09
soc_010,0.000158157,0.000157857,0.00015716,0.000155874,0.00015411,0.000151982,0.000149319,0.000146612,0.000142964,0.000139417,0.000135121,0.000130977,0.000126202,0.000121639,0.000116574,0.000111779,0.000106615,0.000101775,9.66925E-05,9.19715E-05,8.71193E-05,8.2649E-05,7.81347E-05,7.4004E-05,6.98917E-05,6.61478E-05,6.2462E-05,5.91175E-05,5.58524E-05,5.28947E-05,5.00248E-05,4.74259E-05,4.49147E-05,4.26389E-05,4.0446E-05,3.84556E-05,3.65408E-05,3.47992E-05,3.31252E-05,3.15989E-05,3.01321E-05,2.87913E-05,2.75025E-05,2.63212E-05,2.51853E-05,2.41412E-05,2.31364E-05,2.22104E-05,2.13187E-05,2.04947E-05,1.97004E-05,1.82547E-05,1.69589E-05,1.57935E-05,1.47422E-05,1.37908E-05,1.29274E-05,1.21417E-05,1.14248E-05,1.07689E-05,1.01675E-05,9.61466E-06,9.10545E-06,8.63541E-06,8.20065E-06,7.79776E-06,7.42371E-06,7.07584E-06,6.75177E-06,6.44939E-06,6.16682E-06,5.90236E-06,5.65452E-06,5.42193E-06,5.20337E-06,4.99773E-06,4.80403E-06,4.62135E-06,4.44889E-06,4.28588E-06,4.13166E-06,3.98561E-06,3.84716E-06,3.71579E-06,3.59103E-06,3.47244E-06,3.25222E-06,3.05229E-06,2.87023E-06,2.70397E-06,2.55175E-06,2.41202E-06,2.28346E-06,2.1649E-06,2.05534E-06,1.95389E-06,1.85977E-06,1.77229E-06,1.69083E-06,1.61487E-06,1.5439E-06,1.47752E-06,1.41533E-06,1.35698E-06,1.30216E-06,1.2506E-06,1.20205E-06,1.15626E-06,1.11305E-06,1.07221E-06,1.03358E-06,9.96996E-07,9.62324E-07,9.29428E-07,8.98191E-07,8.68503E-07,8.40262E-07,8.13377E-07,7.87762E-07,7.63338E-07,7.40032E-07,7.17778E-07,6.96512E-07,6.76178E-07,6.56721E-07,6.38093E-07,5.94846E-07,5.55852E-07,5.2057E-07,4.88543E-07,4.59383E-07,4.32759E-07,4.08383E-07,3.86011E-07,3.65427E-07,3.46448E-07,3.28909E-07,3.12669E-07,2.97603E-07,2.836E-07,2.70563E-07,2.58405E-07,2.47048E-07,2.36423E-07,2.2647E-07,2.17132E-07,2.0836E-07,2.00109E-07,1.92338E-07,1.85012E-07,1.78096E-07,1.71561E-07,1.65379E-07,1.59526E-07,1.53977E-07,1.48714E-07,1.43715E-07,1.38965E-07,1.30144E-07,1.22137E-07,1.14847E-07,1.0819E-07,1.02096E-07,9.65032E-08,9.13573E-08,8.66123E-08,8.22276E-08,7.81676E-08,7.44011E-08,7.09003E-08,6.7641E-08,6.46013E-08,6.17621E-08,5.91059E-08,5.66176E-08,5.42831E-08,5.209E-08,5.00273E-08,4.80847E-08,4.6253E-08,4.45241E-08,4.28903E-08,4.13449E-08,3.98814E-08,3.84944E-08,3.71784E-08,3.59288E-08,3.47412E-08,3.36114E-08,3.25359E-08,3.15113E-08,3.05342E-08,2.96019E-08,2.87117E-08,2.7861E-08,2.70476E-08,2.62693E-08,2.55241E-08,2.48102E-08,2.41258E-08,2.34694E-08,2.28393E-08,2.22343E-08,2.16531E-08,2.10943E-08,2.05569E-08,2.00398E-08,1.95419E-08,1.90624E-08,1.86003E-08,1.81548E-08,1.77251E-08,1.73105E-08,1.69102E-08,1.65237E-08,1.61503E-08,1.57894E-08,1.54405E-08,1.5103E-08,1.47765E-08,1.44604E-08,1.41544E-08,1.3858E-08,1.35708E-08,1.32924E-08,1.30225E-08,1.27608E-08,1.26328E-08,1.25068E-08
soc_020,0.00019803,0.00019773,0.000197033,0.000195743,0.000193972,0.00019183,0.000189139,0.000186393,0.000182675,0.000179037,0.000174602,0.00017029,0.000165276,0.000160435,0.000155002,0.000149796,0.000144115,0.000138713,0.000132955,0.000127522,0.000121847,0.00011653,0.000111071,0.000105991,0.000100851,9.6095E-05,9.13399E-05,8.69608E-05,8.2625E-05,7.86449E-05,7.47347E-05,7.11525E-05,6.7654E-05,6.44519E-05,6.13382E-05,5.84885E-05,5.57261E-05,5.3196E-05,5.07486E-05,4.85042E-05,4.63361E-05,4.43446E-05,4.24221E-05,4.06529E-05,3.89454E-05,3.73709E-05,3.58512E-05,3.44468E-05,3.3091E-05,3.18353E-05,3.06225E-05,2.84089E-05,2.64184E-05,2.46235E-05,2.30005E-05,2.15291E-05,2.01916E-05,1.89726E-05,1.7859E-05,1.68392E-05,1.59033E-05,1.50423E-05,1.42487E-05,1.35157E-05,1.28373E-05,1.22084E-05,1.16243E-05,1.10808E-05,1.05744E-05,1.01017E-05,9.6599E-06,9.24631E-06,8.85863E-06,8.49473E-06,8.15273E-06,7.83091E-06,7.52772E-06,7.24176E-06,6.97175E-06,6.71653E-06,6.47504E-06,6.24631E-06,6.02948E-06,5.82372E-06,5.6283E-06,5.44254E-06,5.09754E-06,4.7843E-06,4.49904E-06,4.23853E-06,3.99999E-06,3.78102E-06,3.57954E-06,3.39373E-06,3.22202E-06,3.06301E-06,2.91548E-06,2.77836E-06,2.65068E-06,2.5316E-06,2.42037E-06,2.31631E-06,2.21882E-06,2.12735E-06,2.04143E-06,1.9606E-06,1.88448E-06,1.81271E-06,1.74496E-06,1.68094E-06,1.62038E-06,1.56304E-06,1.50868E-06,1.45711E-06,1.40814E-06,1.3616E-06,1.31733E-06,1.27518E-06,1.23502E-06,1.19673E-06,1.16019E-06,1.1253E-06,1.09197E-06,1.06009E-06,1.02958E-06,1.00038E-06,9.32581E-07,8.71447E-07,8.16134E-07,7.65924E-07,7.20209E-07,6.78468E-07,6.40253E-07,6.05178E-07,5.72908E-07,5.43152E-07,5.15656E-07,4.90196E-07,4.66576E-07,4.44622E-07,4.24183E-07,4.05121E-07,3.87316E-07,3.70659E-07,3.55054E-07,3.40415E-07,3.26662E-07,3.13726E-07,3.01544E-07,2.90058E-07,2.79215E-07,2.6897E-07,2.59278E-07,2.50101E-07,2.41402E-07,2.3315E-07,2.25314E-07,2.17866E-07,2.04037E-07,1.91484E-07,1.80054E-07,1.69619E-07,1.60065E-07,1.51296E-07,1.43228E-07,1.35789E-07,1.28915E-07,1.2255E-07,1.16644E-07,1.11156E-07,1.06046E-07,1.01281E-07,9.68293E-08,9.26651E-08,8.87639E-08,8.51039E-08,8.16657E-08,7.84318E-08,7.53862E-08,7.25146E-08,6.9804E-08,6.72426E-08,6.48196E-08,6.25253E-08,6.03507E-08,5.82876E-08,5.63285E-08,5.44665E-08,5.26954E-08,5.10092E-08,4.94027E-08,4.7871E-08,4.64093E-08,4.50136E-08,4.368E-08,4.24047E-08,4.11845E-08,4.00162E-08,3.88969E-08,3.7824E-08,3.67948E-08,3.58071E-08,3.48586E-08,3.39473E-08,3.30712E-08,3.22287E-08,3.1418E-08,3.06374E-08,2.98856E-08,2.91611E-08,2.84627E-08,2.7789E-08,2.7139E-08,2.65116E-08,2.59056E-08,2.53202E-08,2.47544E-08,2.42073E-08,2.36782E-08,2.31663E-08,2.26708E-08,2.2191E-08,2.17263E-08,2.1276E-08,2.08396E-08,2.04164E-08,2.00061E-08,1.98055E-08,1.96079E-08
soc_030,0.000218505,0.000218206,0.000217508,0.000216217,0.000214444,0.000212296,0.000209595,0.000206835,0.00020309,0.000199419,0.000194931,0.000190555,0.000185451,0.000180505,0.000174932,0.000169567,0.000163685,0.000158062,0.000152036,0.000146315,0.000140301,0.000134632,0.000128771,0.000123281,0.000117688,0.000112478,0.000107235,0.000102374,9.75312E-05,9.30587E-05,8.86393E-05,8.45683E-05,8.05718E-05,7.68962E-05,7.33059E-05,7.00061E-05,6.67948E-05,6.38431E-05,6.09782E-05,5.8343E-05,5.57901E-05,5.34391E-05,5.11642E-05,4.90661E-05,4.70373E-05,4.51629E-05,4.33509E-05,4.16738E-05,4.00524E-05,3.85488E-05,3.70948E-05,3.44369E-05,3.20424E-05,2.988E-05,2.79221E-05,2.6145E-05,2.45281E-05,2.30533E-05,2.1705E-05,2.04695E-05,1.9335E-05,1.82909E-05,1.73281E-05,1.64385E-05,1.5615E-05,1.48513E-05,1.41418E-05,1.34815E-05,1.28662E-05,1.22917E-05,1.17547E-05,1.12519E-05,1.07805E-05,1.0338E-05,9.92214E-06,9.53075E-06,9.16199E-06,8.81415E-06,8.48569E-06,8.1752E-06,7.8814E-06,7.60312E-06,7.33929E-06,7.08893E-06,6.85114E-06,6.6251E-06,6.20527E-06,5.82406E-06,5.47688E-06,5.15981E-06,4.86948E-06,4.60295E-06,4.35771E-06,4.13154E-06,3.92252E-06,3.72896E-06,3.54937E-06,3.38245E-06,3.22703E-06,3.08207E-06,2.94666E-06,2.81998E-06,2.7013E-06,2.58995E-06,2.48534E-06,2.38694E-06,2.29428E-06,2.2069E-06,2.12442E-06,2.04648E-06,1.97276E-06,1.90294E-06,1.83677E-06,1.77398E-06,1.71437E-06,1.6577E-06,1.6038E-06,1.55249E-06,1.5036E-06,1.45698E-06,1.4125E-06,1.37003E-06,1.32944E-06,1.29063E-06,1.25349E-06,1.21794E-06,1.13539E-06,1.06097E-06,9.93623E-07,9.32495E-07,8.76838E-07,8.26019E-07,7.79494E-07,7.36791E-07,6.97503E-07,6.61276E-07,6.278E-07,5.96803E-07,5.68046E-07,5.41319E-07,5.16434E-07,4.93227E-07,4.71549E-07,4.5127E-07,4.32272E-07,4.14448E-07,3.97705E-07,3.81956E-07,3.67124E-07,3.5314E-07,3.39939E-07,3.27466E-07,3.15666E-07,3.04493E-07,2.93903E-07,2.83856E-07,2.74315E-07,2.65247E-07,2.48411E-07,2.33128E-07,2.19213E-07,2.06508E-07,1.94876E-07,1.842E-07,1.74377E-07,1.65321E-07,1.56951E-07,1.49202E-07,1.42012E-07,1.3533E-07,1.29109E-07,1.23307E-07,1.17888E-07,1.12818E-07,1.08068E-07,1.03612E-07,9.94264E-08,9.54892E-08,9.17812E-08,8.82851E-08,8.4985E-08,8.18666E-08,7.89167E-08,7.61234E-08,7.34758E-08,7.0964E-08,6.85788E-08,6.63119E-08,6.41556E-08,6.21027E-08,6.01469E-08,5.8282E-08,5.65025E-08,5.48032E-08,5.31795E-08,5.16269E-08,5.01413E-08,4.8719E-08,4.73563E-08,4.60499E-08,4.47969E-08,4.35944E-08,4.24396E-08,4.13301E-08,4.02636E-08,3.92378E-08,3.82508E-08,3.73005E-08,3.63851E-08,3.55031E-08,3.46528E-08,3.38326E-08,3.30412E-08,3.22773E-08,3.15396E-08,3.08268E-08,3.0138E-08,2.9472E-08,2.88278E-08,2.82045E-08,2.76012E-08,2.70171E-08,2.64513E-08,2.59031E-08,2.53718E-08,2.48566E-08,2.4357E-08,2.41128E-08,2.38723E-08
